0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2.9433555258960165,2.7217611060365736,-0.22988411757923205,0.8992744491600537,-0.27821912336010557,-0.3617585525496531,-0.10395155689504038,-1.904706898156732,-0.2697694041683685,5.19933758270342,0.7371371307322843,-1.0253569246873102,-1.3552915839901414,-0.5234669412424294,-2.2029623472657063,-0.6341636521288531,-1.0116857905044125,0.27610485415339653,-1.904706898156732,0.5803356192208372,0.05015358346473367,0.8416212335729143
1.3059826978184095,-0.5611792826397652,0.556422475338195,0.2994320779419279,0.6242437292362812,0.1903613602804452,-0.4166313814192075,-0.9620211876024678,-0.10804368554261178,1.2687073653921925,0.6744897501960817,-1.111777644200187,-0.5516782251700019,-0.7264997388534553,-1.459307400359748,-0.05903770286996856,-0.31008869820439905,0.27610485415339653,-0.9620211876024678,-0.016277525759246764,0.05015358346473367,0.8416212335729143
-0.024417636634737037,-0.3923424600698512,-0.9882056369401299,-0.8056329073051869,1.093098283995063,-0.2382485653094031,-1.5474563313343999,0.9915264746773306,0.7916386077433749,-0.36828285178496434,-0.42552425294953483,-0.24243701165827639,0.41885148486078766,1.0820714533358855,-1.100523959820759,0.21320274002697157,0.07739202069112758,0.6391470525964728,0.9915264746773306,-0.11828207995139664,0.05015358346473367,0.8416212335729143
2.100165492844471,1.34516663417664,-1.48332903027215,0.7559564204695209,2.5849164489931997,0.4121973147228377,-0.53516977073088,-0.23615591303672645,1.7533295587879707,2.336205774827801,-2.031465535902075,-0.9115360746000021,-0.2403422614402595,2.0157017852763075,-2.9433555258960613,-2.6471687764697753,-1.2032073175602267,0.514156100744534,-0.23615591303672645,1.25071367060664,0.05015358346473367,0.8416212335729143
-0.6466520810785402,-0.8283584457330095,0.16761888047542917,0.4277527113241364,-0.002034602276006677,-1.2158922413746958,-2.0645981446801454,0.887146559018876,1.07479273800363,-0.6847423917820558,-1.408135641148089,0.7185753637622462,-0.4887764111146695,1.4476059980540623,-1.2116422592333267,-0.22779553911511943,1.5820578547093553,1.0357373868221185,0.887146559018876,-0.9587943865491617,0.05015358346473367,0.8416212335729143
1.4191881978619003,0.26976940416836875,0.12238085175752236,-0.04477617669551624,1.6575783753568458,-0.20280722023220576,-1.7533295587879707,0.5924169353822335,0.7344700000401141,1.917339576053379,-1.78245339588918,-0.7133174357570538,1.0968035620935135,0.5118353699222458,-1.8346440889216538,-0.9301899831968254,-0.06107597662797975,0.39894318915464666,0.5924169353822335,0.6643075238930061,0.05015358346473367,0.8416212335729143
-1.4247800904107104,-0.24453282622639816,-0.61684394615098,-1.6037633147671966,0.05496188257110648,-1.2374795794240132,-2.251551176945993,1.2871214847034387,0.8962301237787708,-1.6339339161209514,0.42552425294953494,1.0968035620935135,2.100165492844471,0.8662307448481309,-0.8084507117741799,0.7777976531743457,2.368567059267874,1.2778602630758873,1.2871214847034387,-0.565948821932863,0.05015358346473367,0.8416212335729143
-0.377006423660168,-0.06515329400763184,-1.100523959820759,1.8131726626861613,0.2403422614402598,-1.1155603093215412,-1.7533295587879707,0.5924169353822335,1.220164299613371,-0.8254944909292358,-0.8901662510541042,0.5587992984781773,-0.1655558510122103,1.6037633147671972,-1.3401554704001544,-0.22779553911511943,-0.06107597662797975,1.465233792685523,0.5924169353822335,-0.7586667228465598,0.05015358346473367,0.8416212335729143
0.6516757189236206,0.020347412665275347,-0.28456944126264244,0.2090418298308788,0.9396393253976741,-1.3604065758614774,-0.10395155689504038,0.5924169353822335,1.30122392508926,0.8901662510541045,-1.3604065758614774,-1.0253569246873102,0.12033121315969748,1.6037633147671972,-2.721761106036565,-2.251551176945993,-0.5779295434685613,0.6391470525964728,0.5924169353822335,0.3617585525496532,0.05015358346473367,0.8416212335729143
-1.2331160571128879,-1.2418667918433202,-0.4887764111146695,-1.649594141585937,1.3604065758614774,-1.0532906732231433,-2.1804951329142908,1.2871214847034387,-0.22362135178104658,-1.2074140502222022,0.5188058989445246,1.0253569246873102,0.6617727335612246,0.41885148486078766,-1.3401554704001544,0.3901460244648897,1.5210521407705166,2.7217611060365736,1.2871214847034387,-0.7054672908207708,0.05015358346473367,0.8416212335729143
